date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11
733684.77380787034,-0.029999999999999999,-0.037999999999999999,-0.049000000000000002,-0.067000000000000004,-0.072000000000000008,-0.087999999999999995,-0.105,-0.021000000000000001,-0.036000000000000004,-0.13100000000000001,-0.125,-0.105
733684.79464120371,0.050000000000000003,0.039,0.035000000000000003,0.034000000000000002,0.010999999999999999,0.0040000000000000001,-0.021999999999999999,0.0,-0.019,-0.044999999999999998,-0.029000000000000001,-0.0040000000000000001
733684.81547453708,-0.0070000000000000001,-0.0080000000000000002,-0.026000000000000002,-0.031,-0.043999999999999997,-0.065000000000000002,-0.095000000000000001,-0.031,-0.056000000000000001,-0.079000000000000001,-0.069000000000000006,-0.053999999999999999
733684.83630787034,0.0060000000000000001,0.0050000000000000001,0.0050000000000000001,-0.013000000000000001,-0.029000000000000001,-0.063,-0.072000000000000008,-0.037999999999999999,-0.087999999999999995,-0.074999999999999997,-0.052000000000000005,-0.037999999999999999
733684.85714120371,0.018000000000000002,0.010999999999999999,0.0030000000000000001,-0.0060000000000000001,-0.026000000000000002,-0.039,-0.067000000000000004,-0.031,-0.059000000000000004,-0.071000000000000008,-0.068000000000000005,-0.039
733684.87797453708,-0.016,-0.024,-0.025000000000000001,-0.058000000000000003,-0.073999999999999996,-0.095000000000000001,-0.113,-0.052999999999999999,-0.094,-0.13900000000000001,-0.13300000000000001,-0.111
733684.89880787034,0.028000000000000001,0.024,0.01,-0.0050000000000000001,-0.027,-0.052000000000000005,-0.067000000000000004,-0.052000000000000005,-0.075999999999999998,-0.094,-0.072000000000000008,-0.064000000000000001
733684.91964120371,0.010999999999999999,-0.0090000000000000011,-0.018000000000000002,-0.034000000000000002,-0.052999999999999999,-0.082000000000000003,-0.085000000000000006,-0.050000000000000003,-0.080000000000000002,-0.086000000000000007,-0.078,-0.059999999999999998
733684.94047453708,0.002,-0.016,-0.024,-0.043999999999999997,-0.051000000000000004,-0.081000000000000003,-0.097000000000000003,-0.040000000000000001,-0.080000000000000002,-0.107,-0.094,-0.065000000000000002
733684.96130787034,0.042000000000000003,0.031,0.023,0.001,-0.027,-0.050000000000000003,-0.070000000000000007,-0.028000000000000001,-0.065000000000000002,-0.079000000000000001,-0.070000000000000007,-0.047
